id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
flux,350,FLUX,Datamine FLUX,1283050.5867455800000000,,869976.6563126200874859,14795937.2198969606482107,0.6780532781012869,-21.3861938306750609,0.7916618581322089,https://explorer.zel.cash/
oneledger,351,OLT,OneLedger,506936797.0000000000000000,,782801.0034707053372798,186556.1750215431132802,0.0015441786986134,19.5664077006729950,0.0013302499955553,https://etherscan.io/token/0x64a60493d888728cf42616e034a0dfeae38efcf0
zeroswap,352,ZEE,ZeroSwap,63429102.0000000000000000,,779130.4534765416076698,316965.3182485737831606,0.0122834854807899,-15.9438648668917199,0.0135474887811636,https://etherscan.io/token/0x2eDf094dB69d6Dcd487f1B3dB9febE2eeC0dd4c5
unmarshal-token,353,MARSH,UnMarshal,7096098.2941676500000000,,775241.4568667923020009,352731.9062752803863950,0.1092489738345325,-8.6747414310263053,0.1142371454010766,https://etherscan.io/token/0x5a666c7d92E5fA7Edcb6390E4efD6d0CDd69cF37
folmcoin,354,FLM,FolmCoin,9662813.0000000000000000,,753853.9805537002859725,6233362.4865074183094536,0.0780159960203825,-24.2602394469615578,,https://explorer.folm.io/
router-protocol,355,ROUTE,Router Protocol (Old),16792119.7027000000000000,20000000.0000000000000000,749874.2447309921983422,518749.6864226636765576,0.0446563184402753,-11.0944317449175632,0.0478596098121694,https://etherscan.io/token/0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4
hyve,356,HYVE,Hyve,25646075.2004498200000000,100000000.0000000000000000,492702.3656290327515502,172338.7308459154240535,0.0192116088632693,-6.1824240466363562,0.0199014303631173,https://etherscan.io/token/0xd794DD1CAda4cf79C9EebaAb8327a1B0507ef7d4
vai,357,VAI,Vai,3431104.4621630000000000,8484461.4497260000000000,378558.7976448388678171,683542.7575212206808062,0.1103314695951262,-14.7136488780976497,0.1189541890199937,https://bscscan.com/token/0x4bd17003473389a42daf6a0a729f6fdb328bbbd7
zrcoin,358,ZRC,ZrCoin,4988893.0000000000000000,,341886.5760924182960846,49634860.4193725642772544,0.0685295467536422,-17.4917431245221862,0.0765547414564611,https://bitcointalk.org/index.php?topic=1832477.0
antimatter,359,TUNE,Bitune,31301449.0000000000000000,100000000.0000000000000000,268283.3621788812116139,195863.6700915412996093,0.0085709566409811,-4.5277129808051932,0.0089587483828710,https://github.com/antimattercoin/Antimatter
alchemy-pay,360,ACH,Alchemy Pay,7206727.0000000000000000,,199574.0011933602596321,7181120.9453657455746051,0.0276927377980823,-21.1133724248571440,0.0320683186323650,https://etherscan.io/token/0xed04915c23f00a313a544955524eb7dbd823143d
hedget,361,HGET,Hedget,1751448.0000000000000000,,177120.0261068923362840,135412.8384172643282805,0.1011277674854705,0.1015290255538426,0.1010749069621288,https://etherscan.io/token/0x7968bc6a03017ea2de509aaa816f163db0f35148
quickswap,362,QUICK,QuickSwap [Old],744368.8577991800000000,,38095.6019974881499906,6135735.5595657113832890,0.0511783930753398,-21.9164286182919504,0.0586978622883750,https://etherscan.io/token/0x6c28aef8977c9b773996d0e8376d2ee379446f2f
achain,363,ACT,Achain,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,229534975.4905199485325458,0.4574844472623628,-20.3154583744687431,0.5274675532811732,https://browser.achain.com/
unizen,364,ZCX,Unizen,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,44583251.9250535933456846,0.1756120706734990,-5.9558975597699300,0.1812579791456449,https://etherscan.io/token/0xc52c326331e9ce41f04484d3b5e5648158028804
binaryx,365,BNX,BinaryX (old),0.0000000000000000,21000000.0000000000000000,0.0000000000000000,20720456.2022622091443017,0.4929835646681742,-27.7113591455145840,0.5810322037141001,https://bscscan.com/token/0x8c851d1a123ff703bd1f9dabe631b69902df5f97
bakerytoken,366,BAKE,BakeryToken,0.0000000000000000,,0.0000000000000000,19009573.5406209031802991,0.3041030175833978,-26.2228915723859381,0.3540140192838464,https://bscscan.com/token/0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5
safe,367,SAFE,Safe,0.0000000000000000,,0.0000000000000000,18238216.5847980435412760,1.1852837186699645,-15.7216226965751239,1.2542325675414890,http://chain.anwang.com/
stox,368,STX,Stox,0.0000000000000000,,0.0000000000000000,13268028.9655261609790696,2.0892160871030433,-19.3118679492381383,,https://etherscan.io/token/0x006BeA43Baa3f7A6f765F14f10A1a1b08334EF45
tokocrypto,369,TKO,Toko Token,0.0000000000000000,500000000.0000000000000000,0.0000000000000000,12669125.1222991902452994,0.5084614888868692,-16.0885042678513799,0.5583136496539831,https://bscscan.com/token/0x9f589e3eabe42ebc94a44727b3f3531c0c877809
venus,370,XVS,Venus,0.0000000000000000,29745110.0000000000000000,0.0000000000000000,9543311.4540992684337949,9.1822066920165405,-20.7520393808044284,10.3454466433534926,https://bscscan.com/token/0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63
terrausd,371,USTC,TerraClassicUSD,0.0000000000000000,,0.0000000000000000,9384322.4577738491466436,0.0222766539487996,-21.7629967714176911,0.0259447395606720,https://finder.terra.money/
bittorrent,372,BTTOLD,BitTorrent,0.0000000000000000,,0.0000000000000000,8809317.8533431961500716,0.0000012591499916,-17.2786432170774786,0.0000014076206178,https://tronscan.org/#/token/1002000
vidt-datalink,373,VIDT,VIDT Datalink,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,8444741.2493075752462868,0.0398561321401399,-25.4593509100197581,0.0466973627089055,https://etherscan.io/token/0x445f51299ef3307dbd75036dd896565f5b4bf7a5
safepal,374,SFP,SafePal,0.0000000000000000,500000000.0000000000000000,0.0000000000000000,7963966.8193532780707063,0.6416944416961733,-19.0580556220961813,0.7067029351100720,https://bscscan.com/token/0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb
jupiter,375,JUP,Jupiter,0.0000000000000000,3000000000.0000000000000000,0.0000000000000000,6914501.3189946323242793,1.0171500667228931,-21.4228884356680296,1.1845296860322708,https://explorer.gojupiter.tech/
stratis,376,STRAX,Stratis [Old],0.0000000000000000,,0.0000000000000000,3575477.4447393707228215,0.0628918627243550,-21.3047734082757729,0.0700561014518468,https://chainz.cryptoid.info/strat/
tether-gold,377,XAUT,Tether Gold,0.0000000000000000,,0.0000000000000000,2246952.5351820334137230,2706.3846580024920522,-2.8247679160826105,2666.0523812451886796,https://etherscan.io/token/0x4922a015c4407f87432b179bb209e125432e4a2a
six,378,SIX,SIX,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,1211721.5429609588703023,0.0312844351752573,-18.3111279266027190,0.0359653787831425,https://stellar.expert/explorer/public/asset/SIX-GDMS6EECOH6MBMCP3FYRYEVRBIV3TQGLOFQIPVAITBRJUMTI6V7A2X6Z
xcad-network,379,XCAD,XCAD Network,0.0000000000000000,199105531.0000000000000000,0.0000000000000000,668012.0342134821983628,0.4047511368223408,-11.2971262842452519,0.4304027390096042,https://etherscan.io/token/0x7659ce147d0e714454073a5dd7003544234b6aa0
seedify-fund,380,SFUND,Seedify.fund,0.0000000000000000,100000000.0000000000000000,0.0000000000000000,573596.1794565280380578,1.9184383155253424,-14.2420305106600897,2.0961626447912907,https://bscscan.com/token/0x477bc8d23c634c154061869478bce96be6045d12
rubic,381,RBC,Rubic,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,537390.6903463652116638,0.0311059005896683,9.1952909244482753,0.0329881317654325,https://etherscan.io/token/0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3
memetic,382,MEME,Memetic / PepeCoin,0.0000000000000000,,0.0000000000000000,470550.6997552291635396,0.0133154026306297,-23.6251711147542872,0.0150048372869381,http://memetic.thecryptochat.net/
ocean-protocol,383,OCEAN,Ocean Protocol,0.0000000000000000,1410000000.0000000000000000,0.0000000000000000,414789.9212776681033306,0.7104779821001192,-17.3305506008556951,0.7837435400618033,https://etherscan.io/token/0x7AFeBBB46fDb47ed17b22ed075Cde2447694fB9e
spell-token,384,SPELL,Spell Token,0.0000000000000000,210000000000.0000000000000000,0.0000000000000000,356172.2118015396850340,0.0008882295224937,-20.4345774503630846,0.0009962955369521,https://etherscan.io/token/0x090185f2135308bad17527004364ebcc2d37e5f6
skycoin,385,SKY,Skycoin,0.0000000000000000,100000000.0000000000000000,0.0000000000000000,266107.6094662167652512,0.0772768009178443,-15.8965322340252142,0.0836412340183933,http://explorer.skycoin.net/
matrix-ai-network,386,MAN,Matrix AI Network,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,247974.9590996076896744,0.0260600912520461,-7.5872378084239166,0.0272317258058836,https://etherscan.io/token/0xe25bcec5d3801ce3a794079bf94adf1b8ccd802d
suncontract,387,SNC,SunContract,0.0000000000000000,122707503.0000000000000000,0.0000000000000000,241704.3542424434426611,0.0433491008544134,-9.1841249143318149,0.0463526186689846,https://etherscan.io/token/0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404
hot-cross,388,HOTCROSS,Hot Cross,0.0000000000000000,500000000.0000000000000000,0.0000000000000000,241071.8180015811340544,0.0126297302502258,-18.7099373490723555,0.0148767286508386,https://etherscan.io/address/0x4297394c20800e8a38a619a243e9bbe7681ff24e
hopr,389,HOPR,HOPR,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,223461.0490275003230009,0.1049573708511041,-16.4726708323402382,0.1153079458658274,https://etherscan.io/token/0xf5581dfefd8fb0e4aec526be659cfab1f8c781da
omni,390,OMNI,Omni,0.0000000000000000,,0.0000000000000000,189711.4007992809566248,10.2902331646114566,-20.3676484964537226,11.7657696838745715,https://omniexplorer.info/
fegtoken,391,FEG,FEG Token,0.0000000000000000,,0.0000000000000000,173465.3716907837490036,0.0003725223844977,-9.9813550185507351,0.0003930566507840,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945
avalaunch,392,XAVA,Avalaunch,0.0000000000000000,100000000.0000000000000000,0.0000000000000000,130629.3012946121249737,0.7876926190834537,-20.5418831756377141,0.8871599019540290,https://cchain.explorer.avax.network/address/0xd1c3f94DE7e5B45fa4eDBBA472491a9f4B166FC4/
unobtanium,393,UNO,Unobtanium,0.0000000000000000,,0.0000000000000000,126211.3922405787819123,0.0227816253675970,-12.4842601180107695,0.0242839380720229,http://chainz.cryptoid.info/uno/
bolenum,394,BLN,Bolenum,25000000000.0000000000000000,,595761588946.6991600000000000,28940.6681632171731148,23.8304635578679664,0.0576652735515524,24.2032027697500128,https://etherscan.io/token/0xCA29db4221c111888a7e80b12eAc8a266Da3Ee0d
sola-token,395,SOL,Sola Token,28948936.5152580000000000,,6055630652.9522273006474738,11435120.0485506860663412,209.1831819023994305,-9.9462379863321201,,https://etherscan.io/token/0x1f54638b7737193ffd86c19ec51907a7c41755d8
project-pai,396,PAI,Project Pai,1617754177.9700427000000000,,1012390545.7905397236038247,3780762.1127166571012535,0.6257999883893899,-9.3524171378523413,0.6600845971019962,https://paichain.info/
ebcoin,397,EBC,EBCoin,4585368085.8332440000000000,,674732820.7011227670589326,998279.6683737038295548,0.1471491073499090,13.9756969830361725,,https://etherscan.io/token/0x31f3d9d1bece0c033ff78fa6da60a6048f3e13c5
convex-finance,398,CVX,Convex Finance,96762721.4143664400000000,,541499062.7940363739501822,1657894.8756929497926666,5.5961537137342188,-14.8196797801058702,5.8047047648265659,https://etherscan.io/token/0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b
wemix,399,WEMIX,WEMIX,414255228.6587653000000000,590000000.0000000000000000,419265150.7065220750184610,4282034.4332339188726564,1.0120938052223925,-14.6947249097704924,1.1377570827954848,https://scope.klaytn.com/token/0x5096db80b21ef45230c9e423c373f1fc9c0198dd?tabId=kctTransfer
